stkcd,stknm,year,province,region_name,city,indnm,sub_ind,rd_high,rd_me,innov_qual1,innov_qual2,hr_struct,human_cap,oper_eff,tech_dens,profit,growth_exp,de_involution_index,de_involution_index_calc
2533,金杯电工,2018,湖南省,中部地区,长沙市,电气机械及器材制造业,家用电力器具制造,0.03591718,0.148928307,1,0,0.014412417,9.6394,1.2337,0.041433,0.0294,0.19629,0.5536678,0.5567974913858135
2533,金杯电工,2019,湖南省,中部地区,长沙市,电气机械及器材制造业,家用电力器具制造,0.031022517,0.183399783,1,0,0.014860457,11.8991,1.3297,0.036083,0.0363,0.233254,0.5719955,0.5802317511522347
2533,金杯电工,2020,湖南省,中部地区,长沙市,电气机械及器材制造业,家用电力器具制造,0.032648835,0.172076249,1,0,0.00953117,11.2699,1.3875,0.033889,0.0331,0.333971,0.6057371,0.6083001767354055
2533,金杯电工,2021,湖南省,中部地区,长沙市,电气机械及器材制造业,家用电力器具制造,0.033885076,0.193548387,1,0,0.009728623,15.1943,1.5678159999999999,0.029808,0.0278,0.645981,0.6505652,0.651335450757002
2533,金杯电工,2022,湖南省,中部地区,长沙市,电气机械及器材制造业,家用电力器具制造,0.034845663,0.195011876,1,0,0.009738717,15.5157,1.4739719999999978,0.033394,0.0317,0.028867,0.6039848,0.6046856717558267
2533,金杯电工,2023,湖南省,中部地区,长沙市,电气机械及器材制造业,家用电力器具制造,0.032540334,0.197039778,1,0,0.012025902,17.0653,1.3315879999999993,0.032796,0.0387,0.158327,0.5926378,0.5955086467297327
2534,西子洁能,2017,浙江省,东部地区,杭州市,通用设备制造业,烘炉、风机、包装等设备制造,0.045134809,0.261917808,1,0,0.033972603,18.5401,0.4463,0.034714,0.122,0.294077,0.6538013,0.6598103606021302
2534,西子洁能,2018,浙江省,东部地区,杭州市,通用设备制造业,烘炉、风机、包装等设备制造,0.052397332,0.268574573,1,0,0.037424326,20.6559,0.4345,0.03153,0.0632,0.02017,0.6278794,0.6301315275712295
2534,西子洁能,2019,浙江省,东部地区,杭州市,通用设备制造业,烘炉、风机、包装等设备制造,0.05011428,0.245825603,1,0,0.037105751,19.4016,0.4453,0.027317,0.1115,0.099549,0.5831471,0.5853289057496693
2534,西子洁能,2020,浙江省,东部地区,杭州市,通用设备制造业,烘炉、风机、包装等设备制造,0.056927129,0.282866635,1,0,0.052681538,27.9603,0.5435,0.024163,0.1147,0.363656,0.7715096,0.773847199847376
2534,西子洁能,2021,浙江省,东部地区,杭州市,通用设备制造业,烘炉、风机、包装等设备制造,0.061123928,0.278417819,1,0,0.066820276,33.3498,0.5403,0.029696,0.0715,0.228256,0.7885796,0.7909790984242979
2534,西子洁能,2022,浙江省,东部地区,杭州市,通用设备制造业,烘炉、风机、包装等设备制造,0.056410637,0.277014482,1,0,0.062012625,32.9501,0.4913,0.031741,0.0357,0.116373,0.729684,0.7332901526511851
2534,西子洁能,2023,浙江省,东部地区,杭州市,通用设备制造业,烘炉、风机、包装等设备制造,0.051970481,0.306845966,1,0,0.123879381,30.7924,0.5064,0.031831,0.0143,0.100148,0.7782205,0.7804298821450006
2536,飞龙股份,2017,河南省,中部地区,南阳市,汽车制造业,改装汽车制造,0.063600061,0.098650927,1,0,0.073636875,11.3997,0.8822,0.053093,0.0912,0.278763,0.6888474,0.6953133979829208
2536,飞龙股份,2018,河南省,中部地区,南阳市,汽车制造业,改装汽车制造,0.065895205,0.099009901,1,0,0.078686816,11.2318,0.8176,0.046583,0.0859,0.057978,0.6298688,0.6318178499879719
2536,飞龙股份,2019,河南省,中部地区,南阳市,汽车制造业,改装汽车制造,0.069571975,0.099028666,1,0,0.078891258,9.6838,0.6914,0.042949,0.0269,-0.064635,0.5581192,0.5611353484071958
2536,飞龙股份,2020,河南省,中部地区,南阳市,汽车制造业,改装汽车制造,0.066010729,0.103246905,1,0,0.075216071,10.1955,0.6807,0.041439,0.0451,0.010311,0.5717872,0.572580310754146
2536,飞龙股份,2021,河南省,中部地区,南阳市,汽车制造业,改装汽车制造,0.063292526,0.114468461,1,0,0.08667843,11.5461,0.7597,0.037429,0.039,0.168856,0.5951692,0.5962244251329636
2536,飞龙股份,2022,河南省,中部地区,南阳市,汽车制造业,改装汽车制造,0.061337093,0.107923771,1,0,0.096890672,10.9973,0.7516,0.035452,0.023,0.045727,0.5749786,0.5767773426475895
2536,飞龙股份,2023,河南省,中部地区,南阳市,汽车制造业,改装汽车制造,0.058710334,0.104803493,1,0,0.097778622,12.5047,0.8664,0.031463,0.0589,0.256862,0.5890751,0.592239383442169
2537,海联金汇,2017,山东省,东部地区,青岛市,通用设备制造业,通用零部件制造,0.035606734,0.184004474,1,0,0.038590604,15.7273,0.2407,0.019244,0.1112,0.516932,0.5227295,0.5258261759959079
2537,海联金汇,2018,山东省,东部地区,青岛市,通用设备制造业,通用零部件制造,0.038041469,0.232636385,1,0,0.039413602,14.1654,0.353,0.041266,0.0277,0.254049,0.5448226,0.54650859902288
2537,海联金汇,2019,山东省,东部地区,青岛市,通用设备制造业,通用零部件制造,0.048622344,0.219621252,1,0,0.02945818,17.0723,0.6583,0.061263,-0.4633,0.058189,0.6177108,0.6202379646422543
2537,海联金汇,2020,山东省,东部地区,青岛市,通用设备制造业,通用零部件制造,0.028481799,0.166666667,1,0,0.021655702,14.3825,0.9292,0.055309,0.0334,0.192567,0.5942451,0.5962737452744674
2537,海联金汇,2021,山东省,东部地区,青岛市,通用设备制造业,通用零部件制造,0.025591764,0.14126898,1,0,0.021420824,15.5345,0.9882,0.046034,0.0379,0.146413,0.5271327,0.5281743777972487
2537,海联金汇,2022,山东省,东部地区,青岛市,通用设备制造业,通用零部件制造,0.024114885,0.146793997,1,0,0.021555252,16.0408,1.0092,0.041175,0.0117,0.081999,0.5236464,0.5265833798456439
2537,海联金汇,2023,山东省,东部地区,青岛市,通用设备制造业,通用零部件制造,0.025178037,0.149672346,1,0,0.020969856,17.8709,0.9981,0.030894,0.0036,0.082974,0.5025666,0.5051688871781054
2543,万和电气,2017,广东省,东部地区,佛山市,电气机械及器材制造业,电线、电缆、光缆及电工器材制造,0.033937825,0.105886641,1,0,0.006378713,11.7655,1.1262,0.050223,0.0643,0.317055,0.5636774,0.5729681171268519
2543,万和电气,2018,广东省,东部地区,佛山市,电气机械及器材制造业,电线、电缆、光缆及电工器材制造,0.034580304,0.102220591,1,0,0.009543035,14.056,1.039,0.047072,0.0716,0.058472,0.5291505,0.5315404661196883
2543,万和电气,2019,广东省,东部地区,佛山市,电气机械及器材制造业,电线、电缆、光缆及电工器材制造,0.041471972,0.149845917,1,0,0.009052388,15.7336,0.9039,0.044965,0.0979,-0.100403,0.5255557,0.5301852566208071
2543,万和电气,2020,广东省,东部地区,佛山市,电气机械及器材制造业,电线、电缆、光缆及电工器材制造,0.037750441,0.160244648,1,0,0.009378186,17.854,0.8491,0.039158,0.0976,0.008044,0.5477194,0.5494733659282572
2543,万和电气,2021,广东省,东部地区,佛山市,电气机械及器材制造业,电线、电缆、光缆及电工器材制造,0.037977902,0.1798627,1,0,0.00778032,25.3382,0.9449,0.036777,0.0474,0.20055,0.6069354,0.6086733375416202
2543,万和电气,2022,广东省,东部地区,佛山市,电气机械及器材制造业,电线、电缆、光缆及电工器材制造,0.037776644,0.168877895,1,0,0.009219699,20.9518,0.8826,0.041992,0.0829,-0.119478,0.5387174,0.5417397257755576
2543,万和电气,2023,广东省,东部地区,佛山市,电气机械及器材制造业,电线、电缆、光缆及电工器材制造,0.037766535,0.159691859,1,0,0.012700396,18.7344,0.7985,0.039102,0.0931,-0.079064,0.4943757,0.4959291876180958
2546,新联电子,2017,江苏省,东部地区,南京市,电气机械及器材制造业,非电力家用器具制造,0.087974967,0.260273973,1,0,0.023592085,9.5922,0.1899,0.014726,0.1775,0.063511,0.4956268,0.49356434524669646
2546,新联电子,2018,江苏省,东部地区,南京市,电气机械及器材制造业,非电力家用器具制造,0.078308059,0.276084949,1,0,0.032317636,12.3523,0.2088,0.015206,0.2205,0.137928,0.5157467,0.5180300015817438
2546,新联电子,2019,江苏省,东部地区,南京市,电气机械及器材制造业,非电力家用器具制造,0.070763106,0.229753521,1,0,0.033450704,11.6295,0.2103,0.014212,0.231,0.018639,0.4430623,0.4437968639866245
2546,新联电子,2020,江苏省,东部地区,南京市,电气机械及器材制造业,非电力家用器具制造,0.079660109,0.258899676,1,0,0.033441208,12.0768,0.1654,0.013736,0.3157,-0.201372,0.450789,0.45037470284304865
2546,新联电子,2021,江苏省,东部地区,南京市,电气机械及器材制造业,非电力家用器具制造,0.093661618,0.280150754,1,0,0.023869347,13.4484,0.15438,0.012954,0.45131199999999944,-0.191501,0.4779931,0.48008570451763627
2546,新联电子,2022,江苏省,东部地区,南京市,电气机械及器材制造业,非电力家用器具制造,0.07564559,0.303909206,1,0,0.032786885,13.8612,0.1715,0.01211,0.0139,0.335327,0.4872829,0.4886765944470391
2546,新联电子,2023,江苏省,东部地区,南京市,电气机械及器材制造业,非电力家用器具制造,0.08456353,0.28611898,1,0,0.029745042,15.3856,0.1722,0.011864,0.096,-0.003534,0.4499875,0.45080540483740394
2550,千红制药,2017,江苏省,东部地区,常州市,医药制造业,生物药品制造,0.059604159,0.129725086,1,0,0.06185567,16.5148,0.3506,0.027301,0.1642,0.372335,0.6083845,0.6124817989585105
2550,千红制药,2018,江苏省,东部地区,常州市,医药制造业,生物药品制造,0.051877415,0.12749004,1,0,0.062151394,17.6708,0.4248,0.039021,0.1597,0.24047,0.5969783,0.598306687128598
2550,千红制药,2019,江苏省,东部地区,常州市,医药制造业,生物药品制造,0.04077267,0.131291028,1,0,0.065645514,22.1119,0.5481,0.040649,0.1534,0.267444,0.64994,0.6526218749550163
2550,千红制药,2020,江苏省,东部地区,常州市,医药制造业,生物药品制造,0.045990032,0.142215569,1,0,0.067365269,20.1587,0.6192,0.046668,-0.0885,-0.004505,0.6387375,0.6400630248409988
2550,千红制药,2021,江苏省,东部地区,常州市,医药制造业,生物药品制造,0.044927543,0.158992181,1,0,0.075586447,25.9784,0.756,0.042625,0.0994,0.124328,0.7084351,0.7104613681953179
2550,千红制药,2022,江苏省,东部地区,常州市,医药制造业,生物药品制造,0.043921795,0.154264973,1,0,0.086206897,23.3861,0.8669,0.035946,0.1389,0.2286,0.7022567,0.7059937516194924
2550,千红制药,2023,江苏省,东部地区,常州市,医药制造业,生物药品制造,0.07565548,0.180880975,1,0,0.104029991,22.3846,0.6512,0.040902,0.0985,-0.212402,0.6796225,0.6808736976247278
2551,尚荣医疗,2017,广东省,东部地区,深圳市,专用设备制造业,印刷、制药、日化及日用品生产专用设备制造,0.025276096,0.147744946,1,0,0.00622084,13.0055,0.4795,0.05486,0.0943,0.031051,0.4533366,0.4559148206907
2551,尚荣医疗,2018,广东省,东部地区,深圳市,专用设备制造业,印刷、制药、日化及日用品生产专用设备制造,0.028357965,0.119730185,1,0,0.007307476,14.1411,0.3875,0.05729,0.0826,-0.187416,0.4056369,0.4066519990561231
2551,尚荣医疗,2019,广东省,东部地区,深圳市,专用设备制造业,印刷、制药、日化及日用品生产专用设备制造,0.031283321,0.13130129,1,0,0.005275498,16.6157,0.3469,0.049493,0.0499,-0.061096,0.4242627,0.42452138119507776
2551,尚荣医疗,2020,广东省,东部地区,深圳市,专用设备制造业,印刷、制药、日化及日用品生产专用设备制造,0.026978613,0.114762386,1,0,0.006572295,18.2213,0.4636,0.042918,0.1632,0.481098,0.5019214,0.5038245096266575
2551,尚荣医疗,2021,广东省,东部地区,深圳市,专用设备制造业,印刷、制药、日化及日用品生产专用设备制造,0.029250994,0.115814227,1,0,0.007642563,22.762,0.3574,0.107391,0.0409,-0.210382,0.571263,0.5738267666739075
2551,尚荣医疗,2022,广东省,东部地区,深圳市,专用设备制造业,印刷、制药、日化及日用品生产专用设备制造,0.037769064,0.126741871,1,0,0.00729927,22.5072,0.2768,0.119709,-0.257,-0.287431,0.5826818,0.5829388187230661
2551,尚荣医疗,2023,广东省,东部地区,深圳市,专用设备制造业,印刷、制药、日化及日用品生产专用设备制造,0.033594359,0.139776952,1,0,0.009665428,22.7231,0.2912,0.071307,-0.1348,-0.064923,0.486247,0.4862973001690716
2553,南方精工,2017,江苏省,东部地区,常州市,通用设备制造业,其他通用设备制造业,0.049405795,0.114606742,1,1,0.008988764,9.94,0.5073,0.011146,0.2017,0.216572,0.8481387,0.8477204559517895
2553,南方精工,2018,江苏省,东部地区,常州市,通用设备制造业,其他通用设备制造业,0.064215392,0.116648993,1,1,0.009544008,10.4664,0.4959,0.009993,0.2294,0.009543,0.837908,0.8389771462356654
2553,南方精工,2019,江苏省,东部地区,常州市,通用设备制造业,其他通用设备制造业,0.065093106,0.123497268,1,1,0.006557377,10.7672,0.5129,0.01046,0.1036,0.036576,0.8387828,0.8399479362632192
2553,南方精工,2020,江苏省,东部地区,常州市,通用设备制造业,其他通用设备制造业,0.055961274,0.140468227,1,1,0.00780379,11.3859,0.4496,0.031662,0.4173359999999993,0.143673,0.9162644,0.91582695247721
2553,南方精工,2021,江苏省,东部地区,常州市,通用设备制造业,其他通用设备制造业,0.075563033,0.154871795,1,1,0.014358974,14.8313,0.4316,0.030958,0.3275,0.279464,0.9801413,0.9820397002901314
2553,南方精工,2022,江苏省,东部地区,常州市,通用设备制造业,其他通用设备制造业,0.091505551,0.150050352,1,1,0.01510574,16.496,0.4063,0.028846,0.0645,-0.014505,0.9413723,0.9426060642586161
2553,南方精工,2023,江苏省,东部地区,常州市,通用设备制造业,其他通用设备制造业,0.091512796,0.145935357,1,1,0.018609207,16.3184,0.473,0.031935,0.0224,0.142611,0.9591389,0.9602830939857554
2559,亚威股份,2017,江苏省,东部地区,扬州市,通用设备制造业,轴承、齿轮和传动部件制造,0.058167994,0.221147647,1,0,0.027079304,11.1362,0.6407,0.047577,0.0686,0.230742,0.6034206,0.6074227404882686
2559,亚威股份,2018,江苏省,东部地区,扬州市,通用设备制造业,轴承、齿轮和传动部件制造,0.066596962,0.153704838,1,0,0.028169014,12.2341,0.6521,0.065786,0.0751,0.065214,0.5983955,0.6005608111991759
2559,亚威股份,2019,江苏省,东部地区,扬州市,通用设备制造业,轴承、齿轮和传动部件制造,0.074437965,0.166172107,1,0,0.028486647,13.2077,0.5464,0.049375,0.0636,-0.042244,0.5480649,0.5507429959864693
2559,亚威股份,2020,江苏省,东部地区,扬州市,通用设备制造业,轴承、齿轮和传动部件制造,0.073753715,0.176609569,1,0,0.03012404,14.2674,0.4866,0.051608,0.0764,0.116143,0.5889632,0.5903526063317045
2559,亚威股份,2021,江苏省,东部地区,扬州市,通用设备制造业,轴承、齿轮和传动部件制造,0.061457309,0.180722892,1,0,0.029572837,16.6412,0.5059,0.043104,0.0417,0.219999,0.5513878,0.5529856470530934
2559,亚威股份,2022,江苏省,东部地区,扬州市,通用设备制造业,轴承、齿轮和传动部件制造,0.075808053,0.172780436,1,0,0.029771398,17.3617,0.4372,0.038192,-0.093,-0.084534,0.5086963,0.510081351491891
2559,亚威股份,2023,江苏省,东部地区,扬州市,通用设备制造业,轴承、齿轮和传动部件制造,0.062841395,0.171030641,1,0,0.029526462,18.5116,0.4476,0.046483,0.0428,0.053534,0.5225823,0.5240509228902291
2560,通达股份,2017,河南省,中部地区,洛阳市,电气机械及器材制造业,电池制造,0.028582975,0.142857143,1,1,0.112359551,5.847456,0.6494,0.024637,0.0084,0.030015,0.972474,0.972167350247002
2560,通达股份,2018,河南省,中部地区,洛阳市,电气机械及器材制造业,电池制造,0.016309062,0.151986183,1,1,0.112262522,6.6717,0.8958,0.020639,-0.0089,0.461964,1.049376,1.0507301646858602
2560,通达股份,2019,河南省,中部地区,洛阳市,电气机械及器材制造业,电池制造,0.032639473,0.185383244,1,1,0.128342246,9.2998,0.6078,0.019558,0.0459,-0.256353,1.023945,1.0241069177695628
2560,通达股份,2020,河南省,中部地区,洛阳市,电气机械及器材制造业,电池制造,0.033245057,0.147619048,1,1,0.131746032,8.4352,0.6114,0.017427,0.0489,0.080894,1.039176,1.0376864050501355
2560,通达股份,2021,河南省,中部地区,洛阳市,电气机械及器材制造业,电池制造,0.036480722,0.1375,1,1,0.001136364,9.2652,0.677,0.01592,0.0089,0.221324,0.8082682,0.807735022834647
2560,通达股份,2022,河南省,中部地区,洛阳市,电气机械及器材制造业,电池制造,0.019954175,0.107426099,1,1,0.002162942,10.1289,1.2411,0.011414,0.0179,1.335337,0.9795578,0.983889631155937
2560,通达股份,2023,河南省,中部地区,洛阳市,电气机械及器材制造业,电池制造,0.019306949,0.129480614,1,1,0.009509876,10.934,1.1555,0.015533,0.0175,0.013561,0.8666424,0.8677842058851866
2566,益盛药业,2017,吉林省,中部地区,白城市,医药制造业,生物药品制造,0.032324291,0.12738525,1,0,0.164517793,10.4016,0.3886,0.021589,0.08,0.101628,0.6223252,0.6217193578599127
2566,益盛药业,2018,吉林省,中部地区,白城市,医药制造业,生物药品制造,0.035918586,0.126714207,1,0,0.170597916,11.8747,0.3746,0.021673,0.0871,-0.057378,0.6146402,0.6152810323857114
2566,益盛药业,2019,吉林省,中部地区,白城市,医药制造业,生物药品制造,0.035054631,0.136563877,1,0,0.170704846,13.3868,0.4011,0.021926,0.0912,0.038622,0.6396207,0.6399312973511521
2566,益盛药业,2020,吉林省,中部地区,白城市,医药制造业,生物药品制造,0.039434277,0.135894495,1,0,0.17087156,13.9046,0.3184,0.044137,0.1064,-0.168017,0.6643242,0.6639169737111003
2566,益盛药业,2021,吉林省,中部地区,白城市,医药制造业,生物药品制造,0.042810893,0.140771028,1,0,0.174649533,14.0856,0.3102,0.041879,0.1193,0.041942,0.6776522,0.6787381120643702
2566,益盛药业,2022,吉林省,中部地区,白城市,医药制造业,生物药品制造,0.035701942,0.140589569,1,0,0.181405896,13.2754,0.2847,0.039447,0.1064,-0.054547,0.6239811,0.6243404739024194
2566,益盛药业,2023,吉林省,中部地区,白城市,医药制造业,生物药品制造,0.037247949,0.141835518,1,0,0.184743743,12.9479,0.2839,0.037477,0.1126,0.028461,0.5968378,0.5966726231196477
2576,通达动力,2017,江苏省,东部地区,南通市,电气机械及器材制造业,其他电气机械及器材制造,0.016326828,0.131330472,1,0,0.004291845,11.047,1.0668,0.042399,-0.0011,0.324625,0.5017257,0.5099003025059374
2576,通达动力,2018,江苏省,东部地区,南通市,电气机械及器材制造业,其他电气机械及器材制造,0.023679502,0.139055794,1,0,0.004291845,9.8467,1.0618,0.03844,0.0133,0.065042,0.4600399,0.46256378726571534
2576,通达动力,2019,江苏省,东部地区,南通市,电气机械及器材制造业,其他电气机械及器材制造,0.022561992,0.137741047,1,0,0.002754821,11.9984,1.0577,0.031995,0.0242,0.119694,0.4497033,0.4553559965845966
2576,通达动力,2020,江苏省,东部地区,南通市,电气机械及器材制造业,其他电气机械及器材制造,0.022798756,0.101010101,1,0,0.004591368,13.329,1.1356,0.030611,0.0581,0.171909,0.4905206,0.4924227294040283
2576,通达动力,2021,江苏省,东部地区,南通市,电气机械及器材制造业,其他电气机械及器材制造,0.026450559,0.122251539,1,0,0.005277045,16.2077,1.2275,0.020897,0.0507,0.325111,0.4932187,0.4940341955528499
2576,通达动力,2022,江苏省,东部地区,南通市,电气机械及器材制造业,其他电气机械及器材制造,0.030033856,0.165816327,1,0,0.004251701,16.0681,0.9516,0.022427,0.0381,-0.127621,0.4370283,0.4396842265498726
2576,通达动力,2023,江苏省,东部地区,南通市,电气机械及器材制造业,其他电气机械及器材制造,0.033826404,0.184027778,1,0,0.004340278,17.0793,0.9727,0.022933,0.0524,-0.044,0.4692617,0.4714379417802592
2577,雷柏科技,2017,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机整机制造,0.054250944,0.118055556,1,0,0.007936508,12.7147,0.383,0.020058,0.0229,-0.129851,0.3647922,0.3652839132399803
2577,雷柏科技,2018,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机整机制造,0.046899771,0.127777778,1,0,0.003333333,12.345,0.3632,0.018665,0.0165,-0.050407,0.3370445,0.3378768995941895
2577,雷柏科技,2019,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机整机制造,0.042832443,0.212121212,1,0,0.018181818,49.701883999999964,0.3719,0.00263072,-0.3866,-0.052515,0.7596033,0.7563796723653677
2577,雷柏科技,2020,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机整机制造,0.035420232,0.221556886,1,0,0.02994012,18.7987,0.3946,0.0021497200000000004,0.1033,0.000931,0.4507939,0.45140239452227826
2577,雷柏科技,2021,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机整机制造,0.04636272,0.262135922,1,0,0.427184466,19.4159,0.4105,0.0026152000000000003,0.0883,0.08155,1.146934,1.1474340488046229
2577,雷柏科技,2022,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机整机制造,0.056717108,0.291866029,1,0,0.023923445,21.5438,0.3711,0.002795,0.0832,-0.080749,0.4720513,0.4741415257479298
2577,雷柏科技,2023,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机整机制造,0.06789539,0.261306533,1,0,0.025125628,23.086,0.3373,0.0025621199999999998,0.0771,-0.073822,0.4637749,0.46486672697722553
2579,中京电子,2017,广东省,东部地区,惠州市,计算机、通信和其他电子设备制造业,通信系统设备制造,0.034976571,0.093432007,1,0,0.001387604,17.21306091,0.6672,0.030804,0.0221,0.355539,0.4891259,0.4967400212642621
2579,中京电子,2018,广东省,东部地区,惠州市,计算机、通信和其他电子设备制造业,通信系统设备制造,0.037958221,0.091565704,1,0,0.001630941,7.5547,0.7914,0.056842,0.0531,0.636089,0.4792296,0.4810697483697212
2579,中京电子,2019,广东省,东部地区,惠州市,计算机、通信和其他电子设备制造业,通信系统设备制造,0.04003114,0.101007839,1,0,0.002239642,9.155,0.6842,0.055521,0.0778,0.19158,0.42673,0.4300577357758698
2579,中京电子,2020,广东省,东部地区,惠州市,计算机、通信和其他电子设备制造业,通信系统设备制造,0.045555627,0.107241453,1,0,0.001274156,10.2168,0.5532,0.036648,0.0694,0.114773,0.3940417,0.39481730764107525
2579,中京电子,2021,广东省,东部地区,惠州市,计算机、通信和其他电子设备制造业,通信系统设备制造,0.049256948,0.104200442,1,0,0.001179071,11.3583,0.5065,0.041704,0.0503,0.258657,0.3969441,0.3981630679830434
2579,中京电子,2022,广东省,东部地区,惠州市,计算机、通信和其他电子设备制造业,通信系统设备制造,0.0517303,0.124605678,1,0,0.002365931,14.7631,0.4641,0.055601,-0.0586,0.037181,0.4463923,0.44749229165991644
2579,中京电子,2023,广东省,东部地区,惠州市,计算机、通信和其他电子设备制造业,通信系统设备制造,0.055156223,0.124835165,1,0,0.002197802,12.9708,0.3986,0.064943,-0.0516,-0.140965,0.4250827,0.42511938381580483
2580,圣阳股份,2017,山东省,东部地区,济宁市,电气机械及器材制造业,照明器具制造,0.032635629,0.142217802,1,0,0.130780706,7.8295,0.8369,0.030948,0.0185,0.099773,0.633666,0.6363385323101611
2580,圣阳股份,2018,山东省,东部地区,济宁市,电气机械及器材制造业,照明器具制造,0.031762395,0.15744921,1,0,0.138261851,8.8214,0.9307,0.031389,0.0096,0.075648,0.668663,0.6707855628179671
2580,圣阳股份,2019,山东省,东部地区,济宁市,电气机械及器材制造业,照明器具制造,0.032981474,0.161697248,1,0,0.14162844,9.904,0.971,0.030733,0.0131,0.011433,0.669294,0.6737473040262316
2580,圣阳股份,2020,山东省,东部地区,济宁市,电气机械及器材制造业,照明器具制造,0.038321636,0.153926157,1,0,0.128965159,9.752,0.8145,0.024073,0.0165,-0.051309,0.6166607,0.6167499169822245
2580,圣阳股份,2021,山东省,东部地区,济宁市,电气机械及器材制造业,照明器具制造,0.032037889,0.143984221,1,0,0.127218935,11.0043,0.8455,0.022685,0.0164,0.186929,0.6013611,0.6015027928278713
2580,圣阳股份,2022,山东省,东部地区,济宁市,电气机械及器材制造业,照明器具制造,0.031226264,0.130686887,1,0,0.113291704,11.327,1.0053,0.032683,0.0483,0.337588,0.6381625,0.6410298075947835
2580,圣阳股份,2023,山东省,东部地区,济宁市,电气机械及器材制造业,照明器具制造,0.032352486,0.143021472,1,0,0.315184049,11.9441,0.9044,0.030178,0.0601,0.006093,0.8543393,0.8556749254413462
2581,未名医药,2017,山东省,东部地区,淄博市,医药制造业,药用辅料及包装材料制造,0.033567109,0.136761488,1,0,0.055798687,18.6319,0.3471,0.028619,0.3473,-0.081006,0.5482016,0.5514650843472584
2581,未名医药,2018,山东省,东部地区,淄博市,医药制造业,药用辅料及包装材料制造,0.069145033,0.114649682,1,0,0.070063694,17.5127,0.1599,0.026596,-0.1493,-0.41972087999999996,0.4792152,0.4791429904943663
2581,未名医药,2019,山东省,东部地区,淄博市,医药制造业,药用辅料及包装材料制造,0.103186992,0.106765328,1,0,0.067653277,14.4861,0.1468,0.045789,0.1288,-0.145888,0.56258,0.5624103851710388
2581,未名医药,2020,山东省,东部地区,淄博市,医药制造业,药用辅料及包装材料制造,0.178072299,0.128738622,1,0,0.066319896,16.0915,0.156164,0.058832,-0.7159,-0.43788104,0.6703664,0.6716260120259214
2581,未名医药,2021,山东省,东部地区,淄博市,医药制造业,药用辅料及包装材料制造,0.095447871,0.145482389,1,0,0.082695253,19.6182,0.15438,0.048514,0.45131199999999944,0.454728,0.7158424,0.7195208410161418
2581,未名医药,2022,山东省,东部地区,淄博市,医药制造业,药用辅料及包装材料制造,0.076422563,0.10960961,1,0,0.051051051,18.1044,0.149152,0.044016,-0.0024,-0.113313,0.4814178,0.48254283916824214
2581,未名医药,2023,山东省,东部地区,淄博市,医药制造业,药用辅料及包装材料制造,0.139135604,0.100591716,1,0,0.053254438,21.0217,0.1651,0.046334,-0.7495,0.203622,0.573413,0.5761022299400715
2583,海能达,2017,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机外围设备制造,0.170974429,0.412318029,1,0,0.179731243,18.3818,0.5161,0.16426395999999815,0.0458,0.557714,1.581451,1.552250254408051
2583,海能达,2018,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机外围设备制造,0.154587429,0.409317212,1,0,0.159317212,22.8694,0.4799,0.17045255999999917,0.0688,0.295803,1.484122,1.4709417746429865
2583,海能达,2019,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机外围设备制造,0.138177993,0.401028907,1,0,0.148579128,25.003,0.4988,0.15731347999999934,0.0103,0.131084,1.382403,1.3729760429317441
2583,海能达,2020,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机外围设备制造,0.164006623,0.414833163,1,0,0.154888533,26.3725,0.3973,0.141503,0.0156,-0.221114,1.342357,1.3458579464478861
2583,海能达,2021,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机外围设备制造,0.180468355,0.403198781,1,0,0.130997715,25.3705,0.4205,0.143096,-0.1145,-0.063868,1.30859,1.3132287596320875
2583,海能达,2022,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机外围设备制造,0.164105966,0.393195944,1,0,0.14900229,26.4303,0.4625,0.123161,0.072,-0.011577,1.254966,1.258855634397574
2583,海能达,2023,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,计算机外围设备制造,0.14783538,0.404273076,1,0,0.140043398,27.254,0.4846,0.123258,-0.0668,4.1e-05,1.17264,1.1759021425561542
2587,奥拓电子,2017,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,电子专用设备制造,0.064828828,0.249266862,1,1,0.051319648,13.3603,0.6812,0.018193,0.1262,1.277773,1.236462,1.2438762553638525
2587,奥拓电子,2018,广东省,东部地区,深圳市,计算机、通信和其他电子设备制造业,电子专用设备制造,0.057220602,0.251381215,1,1,0.056629834,15.5823,0.7746,0.014928,0.1171,0.511225,1.150959,1.1534314836546902
